id,asset_type_id,name,manufacturer,model,Cell Type,Power Wattage,Power output tolerance ():,Connector type:,Warranty Type,Phase 1 Years,Phase 1 Percent,Phase 2 Years,Phase 2 Percent,Length (in.),Width (in.),Depth (in.),Weight (lbs.)
,5,Jinko Solar JKM340M-72-DV,Jinko Solar,JKM340M-72-DV,,,,,Linear,30,83,,,,,,
,5,Jinko Solar JKM345M-72 (Plus),Jinko Solar,JKM345M-72 (Plus),,,,,Linear,25,80.2,,,,,,
,5,Jinko Solar JKM345M-72 PERC,Jinko Solar,JKM345M-72 PERC,,,,,Linear,25,80.2,,,,,,
,5,Jinko Solar JKM345M-72-DV,Jinko Solar,JKM345M-72-DV,,,,,Linear,30,83,,,,,,
,5,Jinko Solar JKM350M-72 (Plus),Jinko Solar,JKM350M-72 (Plus),,,,,Linear,25,80.2,,,,,,
,5,Jinko Solar JKM350M-72 PERC,Jinko Solar,JKM350M-72 PERC,,,,,Linear,25,80.2,,,,,,
,5,Jinko Solar JKM350M-72-DV,Jinko Solar,JKM350M-72-DV,,,,,Linear,30,83,,,,,,
,5,Jinko Solar JKM355M-72 (Plus),Jinko Solar,JKM355M-72 (Plus),,,,,Linear,25,80.2,,,,,,
,5,Jinko Solar JKM355M-72 PERC,Jinko Solar,JKM355M-72 PERC,,,,,Linear,25,80.2,,,,,,
,5,Jinko Solar JKM355M-72-DV,Jinko Solar,JKM355M-72-DV,,,,,Linear,30,83,,,,,,
,5,Jinko Solar JKM360M-72 (Plus),Jinko Solar,JKM360M-72 (Plus),,,,,Linear,25,80.2,,,,,,
,5,Jinko Solar JKM360M-72 PERC,Jinko Solar,JKM360M-72 PERC,,,,,Linear,25,80.2,,,,,,
,5,Jinko Solar JKM360M-72-DV,Jinko Solar,JKM360M-72-DV,,,,,Linear,30,83,,,,,,
,5,Jinko Solar JKMS255P,Jinko Solar,JKMS255P,,,,,Linear,25,80.7,,,,,,
,5,Jinko Solar JKMS255PP-60,Jinko Solar,JKMS255PP-60,,,,,Linear,25,80.7,,,,,,
,5,Jinko Solar JKMS260P,Jinko Solar,JKMS260P,,,,,Linear,25,80.7,,,,,,
,5,Jinko Solar JKMS260PP-60,Jinko Solar,JKMS260PP-60,,,,,Linear,25,80.7,,,,,,
,5,Jinko Solar JKMS265P,Jinko Solar,JKMS265P,,,,,Linear,25,80.7,,,,,,
,5,Jinko Solar JKMS265PP-60,Jinko Solar,JKMS265PP-60,,,,,Linear,25,80.7,,,,,,
,5,Jinko Solar JKMS270P,Jinko Solar,JKMS270P,,,,,Linear,25,80.7,,,,,,
,5,Jinko Solar JKMS270PP-60,Jinko Solar,JKMS270PP-60,,,,,Linear,25,80.7,,,,,,
,5,Jinko Solar JKMS275PP-60,Jinko Solar,JKMS275PP-60,,,,,Linear,25,80.7,,,,,,
,5,Jinko Solar JKMS310PP-72,Jinko Solar,JKMS310PP-72,,,,,Linear,25,80.7,,,,,,
,5,Jinko Solar JKMS315PP-72,Jinko Solar,JKMS315PP-72,,,,,Linear,25,80.7,,,,,,
,5,Jinko Solar JKMS320PP-72,Jinko Solar,JKMS320PP-72,,,,,Linear,25,80.7,,,,,,
,5,Jinko Solar JKMS325PP-72,Jinko Solar,JKMS325PP-72,,,,,Linear,25,80.7,,,,,,
,5,Jinko Solar JKMS330PP-72,Jinko Solar,JKMS330PP-72,,,,,Linear,25,80.7,,,,,,
949,5,Kyocera Solar KD140GX-LFBS,Kyocera Solar,KD140GX-LFBS,Polycrystalline,140,7,SMK,Linear,25,80,,,64.5,32.5,1.57,35.3
1878,5,Kyocera Solar KD140SX-UFBS,Kyocera Solar,KD140SX-UFBS,Polycrystalline,140,7,SMK,Linear,25,80,,,77.5,39,1.75,59.5
,5,Kyocera Solar KD145SX-UFU,Kyocera Solar,KD145SX-UFU,,,,,Linear,25,80,,,,,,
,5,Kyocera Solar KD150GX-LFU,Kyocera Solar,KD150GX-LFU,,,,,Linear,25,80,,,,,,
,5,Kyocera Solar KD150SX-UFU,Kyocera Solar,KD150SX-UFU,,,,,Linear,25,80,,,,,,
1881,5,Kyocera Solar KD260GX-LFB2,Kyocera Solar,KD260GX-LFB2,Polycrystalline,260,5,SMK,Linear,25,80,,,65.55,39.01,1.5,39.68
1882,5,Kyocera Solar KD265GX-LFB2,Kyocera Solar,KD265GX-LFB2,Polycrystalline,265,5,SMK,Linear,25,80,,,65.55,39.01,1.5,39.68
1879,5,Kyocera Solar KD325GX-LFB,Kyocera Solar,KD325GX-LFB,Polycrystalline,325,5,SMK,Linear,25,80,,,65.55,39.01,1.5,39.68
1880,5,Kyocera Solar KD330GX-LFB,Kyocera Solar,KD330GX-LFB,Polycrystalline,330,5,SMK,Linear,25,80,,,65.55,39.01,1.5,39.68
1875,5,Kyocera Solar KU260-6MCA,Kyocera Solar,KU260-6MCA,Polycrystalline,260,5,SMK,Linear,25,80,,,77.5,39,1.75,59.5
1876,5,Kyocera Solar KU265-6MCA,Kyocera Solar,KU265-6MCA,Polycrystalline,265,5,SMK,Linear,25,80,,,77.5,39,1.75,59.5
,5,Kyocera Solar KU315-7ZPA,Kyocera Solar,KU315-7ZPA,,,,,Linear,25,80,,,,,,
,5,Kyocera Solar KU320-7ZPA,Kyocera Solar,KU320-7ZPA,,,,,Linear,25,80,,,,,,
1351,5,Kyocera Solar KU325-8BCA,Kyocera Solar,KU325-8BCA,Polycrystalline,325,5,SMK,Linear,25,80,,,64.57,39.06,1.58,41.45
1877,5,Kyocera Solar KU330-8BCA,Kyocera Solar,KU330-8BCA,Polycrystalline,330,5,SMK,Linear,25,80,,,77.5,39,1.75,59.5
1897,5,LG Electronics LG260S1C-B3,LG Electronics,LG260S1C-B3,Monocrystalline,260,3,MC4 connector IP 67,Linear,25,83.6,,,77,39.1,1.6,59.52
1906,5,LG Electronics LG260S1K-B3,LG Electronics,LG260S1K-B3,Monocrystalline,260,3,MC4 connector IP 67,Linear,25,83.6,,,64.6,39.1,1.6,41.9
1898,5,LG Electronics LG265S1C-B3,LG Electronics,LG265S1C-B3,Monocrystalline,265,3,MC4 connector IP 67,Linear,25,83.6,,,77,39.1,1.6,59.52
1907,5,LG Electronics LG265S1K-B3,LG Electronics,LG265S1K-B3,Monocrystalline,265,3,MC4 connector IP 67,Linear,25,83.6,,,64.6,39.1,1.6,41.9
1900,5,LG Electronics LG270S1C-B3,LG Electronics,LG270S1C-B3,Monocrystalline,270,3,MC4 connector IP 67,Linear,25,83.6,,,77,39.1,2,63.9
1899,5,LG Electronics LG270S1K-B3,LG Electronics,LG270S1K-B3,Monocrystalline,270,3,MC4 connector IP 67,Linear,25,83.6,,,77,39.1,2,63.9
1901,5,LG Electronics LG275S1C-B3,LG Electronics,LG275S1C-B3,Monocrystalline,275,3,MC4 connector IP 67,Linear,25,83.6,,,77,39.1,2,63.9
1903,5,LG Electronics LG275S1C-G4,LG Electronics,LG275S1C-G4,Monocrystalline,275,3,"MC4, MC4 Compatible, IP67",Linear,25,83.6,,,64.6,39.1,1.6,41.9
1902,5,LG Electronics LG280S1C-B3,LG Electronics,LG280S1C-B3,Monocrystalline,280,3,MC4 connector IP 67,Linear,25,83.6,,,64.6,39.1,1.6,41.9
1904,5,LG Electronics LG280S1C-G4,LG Electronics,LG280S1C-G4,Monocrystalline,280,3,"MC4, MC4 Compatible, IP67",Linear,25,83.6,,,64.6,39.1,1.6,41.9
1884,5,LG Electronics LG285N1C-A3,LG Electronics,LG285N1C-A3,Monocrystalline,285,3,MC4 connector IP 67,Linear,25,81.2,,,65.55,39.01,1.5,39.68
1905,5,LG Electronics LG285S1C-G4,LG Electronics,LG285S1C-G4,Monocrystalline,285,3,"MC4, MC4 Compatible, IP67",Linear,25,83.6,,,64.6,39.1,1.6,41.9
1885,5,LG Electronics LG290N1C-A3,LG Electronics,LG290N1C-A3,Monocrystalline,290,3,MC4 connector IP 67,Linear,25,81.2,,,65.55,39.01,1.5,39.68
1888,5,LG Electronics LG290N1C-B3,LG Electronics,LG290N1C-B3,Monocrystalline,290,3,MC4 connector IP 67,Linear,25,83.6,,,65.55,39.01,1.5,39.68
1886,5,LG Electronics LG295N1C-A3,LG Electronics,LG295N1C-A3,Monocrystalline,295,3,MC4 connector IP 67,Linear,25,81.2,,,65.55,39.01,1.5,39.68
1889,5,LG Electronics LG295N1C-B3,LG Electronics,LG295N1C-B3,Monocrystalline,295,3,MC4 connector IP 67,Linear,25,83.6,,,65.55,39.01,1.5,39.68
1883,5,LG Electronics LG300A1C-B3,LG Electronics,LG300A1C-B3,Monocrystalline,300,3,,Linear,25,83.6,,,65.55,39.01,1.5,39.68
1887,5,LG Electronics LG300N1C-A3,LG Electronics,LG300N1C-A3,Monocrystalline,300,3,MC4 connector IP 67,Linear,25,81.2,,,65.55,39.01,1.5,39.68
1890,5,LG Electronics LG300N1C-B3,LG Electronics,LG300N1C-B3,Monocrystalline,300,3,MC4 connector IP 67,Linear,25,83.6,,,65.55,39.01,1.5,39.68
1892,5,LG Electronics LG300N1K-G4,LG Electronics,LG300N1K-G4,Monocrystalline,300,3,"MC4, MC4 Compatible, IP67",Linear,25,83.6,,,65.55,39.01,1.5,39.68
1891,5,LG Electronics LG305N1C-B3,LG Electronics,LG305N1C-B3,Monocrystalline,305,3,MC4 connector IP 67,Linear,25,83.6,,,65.55,39.01,1.5,39.68
1893,5,LG Electronics LG305N1C-G4,LG Electronics,LG305N1C-G4,Monocrystalline,305,3,"MC4, MC4 Compatible, IP67",Linear,25,83.6,,,65.55,39.01,1.5,39.68
,5,LG Electronics LG305N1K-G4 Black,LG Electronics,LG305N1K-G4 Black,,,,,Linear,25,83.6,,,,,,
1894,5,LG Electronics LG310N1C-G4,LG Electronics,LG310N1C-G4,Monocrystalline,310,3,"MC4, MC4 Compatible, IP67",Linear,25,83.6,,,65.55,39.01,1.5,39.68
1895,5,LG Electronics LG315N1C-G4,LG Electronics,LG315N1C-G4,Monocrystalline,315,3,"MC4, MC4 Compatible, IP67",Linear,25,83.6,,,77,39.1,1.6,59.52
1896,5,LG Electronics LG320N1C-G4,LG Electronics,LG320N1C-G4,Monocrystalline,320,3,"MC4, MC4 Compatible, IP67",Linear,25,83.6,,,77,39.1,1.6,59.52
,5,LG Electronics LG335S2W-G4,LG Electronics,LG335S2W-G4,,,,,Linear,25,83.6,,,,,,
,5,LG Electronics LG340S2W-G4,LG Electronics,LG340S2W-G4,,,,,Linear,25,83.6,,,,,,
,5,LG Electronics LG360N2W-B3,LG Electronics,LG360N2W-B3,,,,,Linear,25,83.6,,,,,,
,5,LG Electronics LG365N2W-B3,LG Electronics,LG365N2W-B3,,,,,Linear,25,83.6,,,,,,
,5,LG Electronics LG365N2W-G4,LG Electronics,LG365N2W-G4,,,,,Linear,25,83.6,,,,,,
,5,LG Electronics LG370N2W-G4,LG Electronics,LG370N2W-G4,,,,,Linear,25,83.6,,,,,,
,5,LG Electronics LG375N2W-G4,LG Electronics,LG375N2W-G4,,,,,Linear,25,83.6,,,,,,
,5,Neo Solar D6F290E3A,Neo Solar,D6F290E3A,,,,,Linear,25,80.2,,,,,,
,5,Neo Solar D6F295E3A,Neo Solar,D6F295E3A,,,,,Linear,25,80.2,,,,,,
,5,Neo Solar D6F300E3A,Neo Solar,D6F300E3A,,,,,Linear,25,80.2,,,,,,
,5,Neo Solar D6H305E3A,Neo Solar,D6H305E3A,,,,,Linear,25,80.2,,,,,,
,5,Neo Solar D6H310E3A,Neo Solar,D6H310E3A,,,,,Linear,25,80.2,,,,,,
,5,Neo Solar D6H315E3A,Neo Solar,D6H315E3A,,,,,Linear,25,80.2,,,,,,
,5,Neo Solar D6H320E3A,Neo Solar,D6H320E3A,,,,,Linear,25,80.2,,,,,,
,5,Neo Solar D6H325E3A,Neo Solar,D6H325E3A,,,,,Linear,25,80.2,,,,,,
,5,Neo Solar D6H365E4A,Neo Solar,D6H365E4A,,,,,Linear,25,80.2,,,,,,
,5,Neo Solar D6H370E4A,Neo Solar,D6H370E4A,,,,,Linear,25,80.2,,,,,,
,5,Neo Solar D6H375E4A,Neo Solar,D6H375E4A,,,,,Linear,25,80.2,,,,,,
,5,Neo Solar D6H380E4A,Neo Solar,D6H380E4A,,,,,Linear,25,80.2,,,,,,
,5,Neo Solar D6J290E3A,Neo Solar,D6J290E3A,,,,,Linear,25,80.2,,,,,,
,5,Neo Solar D6J295E3A,Neo Solar,D6J295E3A,,,,,Linear,25,80.2,,,,,,
,5,Neo Solar D6J300E3A,Neo Solar,D6J300E3A,,,,,Linear,25,80.2,,,,,,
,5,Neo Solar D6J305E3A,Neo Solar,D6J305E3A,,,,,Linear,25,80.2,,,,,,
,5,Neo Solar D6J310E3A,Neo Solar,D6J310E3A,,,,,Linear,25,80.2,,,,,,
,5,Neo Solar D6J315E3A,Neo Solar,D6J315E3A,,,,,Linear,25,80.2,,,,,,
,5,Neo Solar D6J320E3A,Neo Solar,D6J320E3A,,,,,Linear,25,80.2,,,,,,
,5,Neo Solar D6J325E3A,Neo Solar,D6J325E3A,,,,,Linear,25,80.2,,,,,,
,5,Neo Solar D6M275B3A,Neo Solar,D6M275B3A,,,,,Linear,25,80.2,,,,,,
,5,Neo Solar D6M275E3A,Neo Solar,D6M275E3A,,,,,Linear,25,80.2,,,,,,
,5,Neo Solar D6M280B3A,Neo Solar,D6M280B3A,,,,,Linear,25,80.2,,,,,,
,5,Neo Solar D6M280E3A,Neo Solar,D6M280E3A,,,,,Linear,25,80.2,,,,,,
,5,Neo Solar D6M285B3A,Neo Solar,D6M285B3A,,,,,Linear,25,80.2,,,,,,
,5,Neo Solar D6M285E3A,Neo Solar,D6M285E3A,,,,,Linear,25,80.2,,,,,,
,5,Neo Solar D6M290B3A,Neo Solar,D6M290B3A,,,,,Linear,25,80.2,,,,,,
,5,Neo Solar D6M290E3A,Neo Solar,D6M290E3A,,,,,Linear,25,80.2,,,,,,
,5,Neo Solar D6M295B3A,Neo Solar,D6M295B3A,,,,,Linear,25,80.2,,,,,,
,5,Neo Solar D6M295E3A,Neo Solar,D6M295E3A,,,,,Linear,25,80.2,,,,,,
,5,Neo Solar D6M300B3A,Neo Solar,D6M300B3A,,,,,Linear,25,80.2,,,,,,
,5,Neo Solar D6M300E3A,Neo Solar,D6M300E3A,,,,,Linear,25,80.2,,,,,,
,5,Neo Solar D6M305B3A,Neo Solar,D6M305B3A,,,,,Linear,25,80.2,,,,,,
,5,Neo Solar D6M305E3A,Neo Solar,D6M305E3A,,,,,Linear,25,80.2,,,,,,
,5,Neo Solar D6M310E3A,Neo Solar,D6M310E3A,,,,,Linear,25,80.2,,,,,,
,5,Neo Solar D6M330B4A,Neo Solar,D6M330B4A,,,,,Linear,25,80.2,,,,,,
,5,Neo Solar D6M335B4A,Neo Solar,D6M335B4A,,,,,Linear,25,80.2,,,,,,
,5,Neo Solar D6M335E4A,Neo Solar,D6M335E4A,,,,,Linear,25,80.2,,,,,,
,5,Neo Solar D6M340B4A,Neo Solar,D6M340B4A,,,,,Linear,25,80.2,,,,,,
,5,Neo Solar D6M340E4A,Neo Solar,D6M340E4A,,,,,Linear,25,80.2,,,,,,
2024,5,Neo Solar D6M340E4A_WS,Neo Solar,D6M340E4A_WS,,,,,Linear,25,80.2,,,,,,
,5,Neo Solar D6M345B4A,Neo Solar,D6M345B4A,,,,,Linear,25,80.2,,,,,,
,5,Neo Solar D6M345E4A,Neo Solar,D6M345E4A,,,,,Linear,25,80.2,,,,,,
,5,Neo Solar D6M350B4A,Neo Solar,D6M350B4A,,,,,Linear,25,80.2,,,,,,
,5,Neo Solar D6M350E4A,Neo Solar,D6M350E4A,,,,,Linear,25,80.2,,,,,,
,5,Neo Solar D6M355B4A,Neo Solar,D6M355B4A,,,,,Linear,25,80.2,,,,,,
,5,Neo Solar D6M355E4A,Neo Solar,D6M355E4A,,,,,Linear,25,80.2,,,,,,
,5,Neo Solar D6M360B4A,Neo Solar,D6M360B4A,,,,,Linear,25,80.2,,,,,,
,5,Neo Solar D6M360E4A,Neo Solar,D6M360E4A,,,,,Linear,25,80.2,,,,,,
,5,Neo Solar D6M365B4A,Neo Solar,D6M365B4A,,,,,Linear,25,80.2,,,,,,
,5,Neo Solar D6M365E4A,Neo Solar,D6M365E4A,,,,,Linear,25,80.2,,,,,,
,5,Neo Solar D6M370E4A,Neo Solar,D6M370E4A,,,,,Linear,25,80.2,,,,,,
,5,Neo Solar D6P250B3A,Neo Solar,D6P250B3A,,,,,Linear,25,80.2,,,,,,
,5,Neo Solar D6P255B3A,Neo Solar,D6P255B3A,,,,,Linear,25,80.2,,,,,,
,5,Neo Solar D6P260B3A,Neo Solar,D6P260B3A,,,,,Linear,25,80.2,,,,,,
,5,Neo Solar D6P260E3A,Neo Solar,D6P260E3A,,,,,Linear,25,80.2,,,,,,
,5,Neo Solar D6P265B3A,Neo Solar,D6P265B3A,,,,,Linear,25,80.2,,,,,,
,5,Neo Solar D6P265E3A,Neo Solar,D6P265E3A,,,,,Linear,25,80.2,,,,,,
,5,Neo Solar D6P270B3A,Neo Solar,D6P270B3A,,,,,Linear,25,80.2,,,,,,
,5,Neo Solar D6P270E3A,Neo Solar,D6P270E3A,,,,,Linear,25,80.2,,,,,,
,5,Neo Solar D6P275E3A,Neo Solar,D6P275E3A,,,,,Linear,25,80.2,,,,,,
,5,Neo Solar D6P305B4A,Neo Solar,D6P305B4A,,,,,Linear,25,80.2,,,,,,
,5,Neo Solar D6P310B4A,Neo Solar,D6P310B4A,,,,,Linear,25,80.2,,,,,,
,5,Neo Solar D6P310E4A,Neo Solar,D6P310E4A,,,,,Linear,25,80.2,,,,,,
,5,Neo Solar D6P315B4A,Neo Solar,D6P315B4A,,,,,Linear,25,80.2,,,,,,
,5,Neo Solar D6P315E4A,Neo Solar,D6P315E4A,,,,,Linear,25,80.2,,,,,,
,5,Neo Solar D6P320B4A,Neo Solar,D6P320B4A,,,,,Linear,25,80.2,,,,,,
,5,Neo Solar D6P320E4A,Neo Solar,D6P320E4A,,,,,Linear,25,80.2,,,,,,
,5,Neo Solar D6P325B4A,Neo Solar,D6P325B4A,,,,,Linear,25,80.2,,,,,,
,5,Neo Solar D6P325E4A,Neo Solar,D6P325E4A,,,,,Linear,25,80.2,,,,,,
,5,Neo Solar D6P330E4A,Neo Solar,D6P330E4A,,,,,Linear,25,80.2,,,,,,
1632,5,REC Solar REC240PE,REC Solar,REC240PE,Polycrystalline,240,3,Multi-Contact MC4 (4 mm_),Linear,25,80,,,64.57,39.29,1.38,37.9
1097,5,REC Solar REC240PE(BLK),REC Solar,REC240PE(BLK),Polycrystalline,240,3,Multi-Contact MC4 (4 mm_),Linear,25,80,,,76.9,38.7,1.57,48.5
1633,5,REC Solar REC245PE,REC Solar,REC245PE,Polycrystalline,245,3,Multi-Contact MC4 (4 mm_),Linear,25,80,,,64.57,39.29,1.38,37.9
,5,REC Solar REC245PE BLK2,REC Solar,REC245PE BLK2,,,,,Linear,25,80.2,,,,,,
1634,5,REC Solar REC250PE,REC Solar,REC250PE,Polycrystalline,250,3,Multi-Contact MC4 (4 mm_),Linear,25,80,,,64.57,39.29,1.38,37.9
,5,REC Solar REC250PE BLK2,REC Solar,REC250PE BLK2,,,,,Linear,25,80.2,,,,,,
1635,5,REC Solar REC255PE,REC Solar,REC255PE,Polycrystalline,255,3,Multi-Contact MC4 (4 mm_),Linear,25,80,,,64.57,39.29,1.38,37.9
,5,REC Solar REC255PE BLK2,REC Solar,REC255PE BLK2,,,,,Linear,25,80.2,,,,,,
1636,5,REC Solar REC260PE,REC Solar,REC260PE,Polycrystalline,260,3,Multi-Contact MC4 (4 mm_),Linear,25,80,,,64.57,39.29,1.38,37.9
,5,REC Solar REC260PE BLK2,REC Solar,REC260PE BLK2,,,,,Linear,25,80.2,,,,,,
1637,5,REC Solar REC265PE,REC Solar,REC265PE,Polycrystalline,265,3,Multi-Contact MC4 (4 mm_),Linear,25,80,,,77.17,39.29,1.97,51.1
1908,5,REC Solar REC265PE(BLK),REC Solar,REC265PE(BLK),Polycrystalline,265,3,Multi-Contact MC4 (4 mm_),Linear,25,80,,,64.6,39.1,1.6,41.9
1909,5,REC Solar REC265TP,REC Solar,REC265TP,Polycrystalline,265,3,Multi-Contact MC4 (4 mm_),Linear,25,80,,,64.6,39.1,1.6,41.9
,5,REC Solar REC270PE,REC Solar,REC270PE,,,,,Linear,25,80.2,,,,,,
1910,5,REC Solar REC270TP,REC Solar,REC270TP,Polycrystalline,270,3,Multi-Contact MC4 (4 mm_),Linear,25,80,,,64.6,39.1,1.6,41.9
1911,5,REC Solar REC275TP,REC Solar,REC275TP,Polycrystalline,275,3,Multi-Contact MC4 (4 mm_),Linear,25,80,,,64.6,39.1,1.8,41.9
,5,REC Solar REC275TP2,REC Solar,REC275TP2,,,,,Linear,25,80.2,,,,,,
1912,5,REC Solar REC280TP,REC Solar,REC280TP,Polycrystalline,280,3,Multi-Contact MC4 (4 mm_),Linear,25,80,,,64.6,39.1,1.8,41.9
,5,REC Solar REC280TP2,REC Solar,REC280TP2,,,,,Linear,25,80.2,,,,,,
,5,REC Solar REC285TP,REC Solar,REC285TP,,,,,Linear,25,80.2,,,,,,
,5,REC Solar REC285TP2,REC Solar,REC285TP2,,,,,Linear,25,80.2,,,,,,
,5,REC Solar REC290TP2,REC Solar,REC290TP2,,,,,Linear,25,80.2,,,,,,
,5,REC Solar REC295TP2,REC Solar,REC295TP2,,,,,Linear,25,80.2,,,,,,
1628,5,REC Solar REC300PE72,REC Solar,REC300PE72,Polycrystalline,300,3,Multi-Contact MC4 (4 mm_),Linear,25,80,,,77.38,38.86,1.97,63.9
1629,5,REC Solar REC305PE72,REC Solar,REC305PE72,Polycrystalline,305,3,Multi-Contact MC4 (4 mm_),Linear,25,80,,,77.38,38.86,1.97,63.9
1630,5,REC Solar REC310PE72,REC Solar,REC310PE72,Polycrystalline,310,3,Multi-Contact MC4 (4 mm_),Linear,25,80,,,77.38,38.86,1.97,63.9
1631,5,REC Solar REC315PE72,REC Solar,REC315PE72,Polycrystalline,315,3,Multi-Contact MC4 (4 mm_),Linear,25,80,,,64.57,39.29,1.38,37.9
,5,REC Solar REC320PE72,REC Solar,REC320PE72,,,,,Linear,25,80.2,,,,,,
,5,REC Solar REC325PE72,REC Solar,REC325PE72,,,,,Linear,25,80.2,,,,,,
,5,REC Solar REC330TP72,REC Solar,REC330TP72,,,,,Linear,25,80.2,,,,,,
,5,REC Solar REC335TP72,REC Solar,REC335TP72,,,,,Linear,25,80.2,,,,,,
,5,REC Solar REC340TP72,REC Solar,REC340TP72,,,,,Linear,25,80.2,,,,,,
1920,5,ReneSola JC250M-24/Bb,ReneSola,JC250M-24/Bb,Polycrystalline,250,5,MC4,Linear,25,80,,,64.96,38.97,1.5,41.88
1925,5,ReneSola JC250M-24/Bbh,ReneSola,JC250M-24/Bbh,Polycrystalline,250,5,MC4,Linear,25,80,,,64.96,38.97,1.5,41.88
,5,ReneSola JC250M-24/Bgs,ReneSola,JC250M-24/Bgs,,,,,Linear,25,80,,,,,,
1106,5,ReneSola JC255M-24/Bb,ReneSola,JC255M-24/Bb,Polycrystalline,255,5,MC4,Linear,25,80,,,77.01,39.06,1.58,57.98
1926,5,ReneSola JC255M-24/Bbh,ReneSola,JC255M-24/Bbh,Polycrystalline,255,5,MC4,Linear,25,80,,,64.96,38.97,1.5,41.88
,5,ReneSola JC255M-24/Bbs,ReneSola,JC255M-24/Bbs,,,,,Linear,25,80,,,,,,
,5,ReneSola JC255M-24/Bgs,ReneSola,JC255M-24/Bgs,,,,,Linear,25,80,,,,,,
1921,5,ReneSola JC260M-24/Bb,ReneSola,JC260M-24/Bb,Polycrystalline,260,5,MC4,Linear,25,80,,,64.96,38.97,1.5,41.88
1927,5,ReneSola JC260M-24/Bbh,ReneSola,JC260M-24/Bbh,Polycrystalline,260,5,MC4,Linear,25,80,,,64.96,38.97,1.5,41.88
,5,ReneSola JC260M-24/Bbs,ReneSola,JC260M-24/Bbs,,,,,Linear,25,80,,,,,,
,5,ReneSola JC260M-24/Bgs,ReneSola,JC260M-24/Bgs,,,,,Linear,25,80,,,,,,
1922,5,ReneSola JC265M-24/Bb,ReneSola,JC265M-24/Bb,Polycrystalline,265,5,MC4,Linear,25,80,,,64.96,38.97,1.5,41.88
,5,ReneSola JC265M-24/Bbs,ReneSola,JC265M-24/Bbs,,,,,Linear,25,80,,,,,,
,5,ReneSola JC265M-24/Bgs,ReneSola,JC265M-24/Bgs,,,,,Linear,25,80,,,,,,
1105,5,ReneSola JC270M-24/Ab,ReneSola,JC270M-24/Ab,,,,,Linear,25,80,,,,,,
,5,ReneSola JC270M-24/Bbs,ReneSola,JC270M-24/Bbs,,,,,Linear,25,80,,,,,,
1923,5,ReneSola JC270S-24/Bb,ReneSola,JC270S-24/Bb,Monocrystalline,270,5,MC4,Linear,25,80,,,64.96,38.97,1.5,41.88
,5,ReneSola JC270S-24/Bbs,ReneSola,JC270S-24/Bbs,,,,,Linear,25,80,,,,,,
,5,ReneSola JC275M-24/Bbs,ReneSola,JC275M-24/Bbs,,,,,Linear,25,80,,,,,,
1924,5,ReneSola JC275S-24/Bb,ReneSola,JC275S-24/Bb,Monocrystalline,275,5,MC4,Linear,25,80,,,64.96,38.97,1.5,41.88
,5,ReneSola JC275S-24/Bbs,ReneSola,JC275S-24/Bbs,,,,,Linear,25,80,,,,,,
,5,ReneSola JC280M-24/Bbs,ReneSola,JC280M-24/Bbs,,,,,Linear,25,80,,,,,,
,5,ReneSola JC280S-24/Bbs,ReneSola,JC280S-24/Bbs,,,,,Linear,25,80,,,,,,
,5,ReneSola JC285M-24/Bbs,ReneSola,JC285M-24/Bbs,,,,,Linear,25,80,,,,,,
,5,ReneSola JC285S-24/Bbs,ReneSola,JC285S-24/Bbs,,,,,Linear,25,80,,,,,,
1913,5,ReneSola JC300M-24/Ab,ReneSola,JC300M-24/Ab,Polycrystalline,300,5,MC4,Linear,25,80,,,64.6,39.1,2.1,46.7
1917,5,ReneSola JC300M-24/Abh,ReneSola,JC300M-24/Abh,Polycrystalline,300,5,MC4,Linear,25,80,,,64.6,39.1,1.8,41.9
,5,ReneSola JC300M-24/Ags,ReneSola,JC300M-24/Ags,,,,,Linear,25,80,,,,,,
1914,5,ReneSola JC305M-24/Ab,ReneSola,JC305M-24/Ab,Polycrystalline,305,5,MC4,Linear,25,80,,,77.6,39.1,1.8,50
1918,5,ReneSola JC305M-24/Abh,ReneSola,JC305M-24/Abh,Polycrystalline,305,5,MC4,Linear,25,80,,,64.96,38.97,1.5,41.88
,5,ReneSola JC305M-24/Abs,ReneSola,JC305M-24/Abs,,,,,Linear,25,80,,,,,,
,5,ReneSola JC305M-24/Ags,ReneSola,JC305M-24/Ags,,,,,Linear,25,80,,,,,,
1915,5,ReneSola JC310M-24/Ab,ReneSola,JC310M-24/Ab,Polycrystalline,310,5,MC4,Linear,25,80,,,64.6,39.1,1.8,41.9
1919,5,ReneSola JC310M-24/Abh,ReneSola,JC310M-24/Abh,Polycrystalline,310,5,MC4,Linear,25,80,,,64.96,38.97,1.5,41.88
,5,ReneSola JC310M-24/Abs,ReneSola,JC310M-24/Abs,,,,,Linear,25,80,,,,,,
,5,ReneSola JC310M-24/Ags,ReneSola,JC310M-24/Ags,,,,,Linear,25,80,,,,,,
1916,5,ReneSola JC315M-24/Ab,ReneSola,JC315M-24/Ab,Polycrystalline,315,5,MC4,Linear,25,80,,,64.6,39.1,1.8,41.9
,5,ReneSola JC315M-24/Abs,ReneSola,JC315M-24/Abs,,,,,Linear,25,80,,,,,,
,5,ReneSola JC315M-24/Ags,ReneSola,JC315M-24/Ags,,,,,Linear,25,80,,,,,,
,5,ReneSola JC320M-24/Abs,ReneSola,JC320M-24/Abs,,,,,Linear,25,80,,,,,,
